Transaction_ID,Transaction_Date,Company_Code,Cost_Center,Profit_Center,Account_Category,Transaction_Type,Amount,Budget,Payment_Status,Description,Quantity,Department,Currency,Invoice_ID,Vendor_ID,Tax_Amount,Profit,Approval_Status,Anomaly_Indicator
TX008569,11-07-2025,C001,CC105,PC203,Travel,Expense,205955.44,221992.65,Paid,Client visit travel reimbursement,3,Marketing,INR,,,9948.33,,Approved,0
TX008719,12-07-2025,C001,CC104,PC202,Marketing,Expense,773318.86,644253.31,Paid,Digital advertising spend,1,Sales,INR,INV-2025-06838,,136910.96,,Pending,0
TX008685,12-07-2025,C003,CC114,PC202,Office Supplies,Expense,19643.35,22226.87,Pending,Office supplies purchase,27,Administration,INR,INV-2025-06814,V030,2344.31,,Approved,0
TX008668,12-07-2025,C001,CC105,PC205,Marketing,Expense,63293.93,61838.63,Paid,Trade show sponsorship,1,Marketing,INR,INV-2025-06803,V027,11433.21,,Approved,0
TX008645,12-07-2025,C001,CC104,PC203,Other,Expense,190119.67,173415.03,Paid,General ledger correction entry,1,Sales,INR,INV-2025-06785,,19064.56,,Approved,0
TX008586,12-07-2025,C001,CC105,PC207,IT,Expense,37090.38,34728.88,Overdue,Hardware upgrade purchase,7,Marketing,INR,INV-2025-06742,V013,0,,Approved,0
TX008718,13-07-2025,C001,CC113,PC207,Travel,Expense,150806.98,166659.43,Paid,Airfare and lodging expense,1,Marketing,INR,,,7753.57,,Approved,0
TX008712,13-07-2025,C004,CC110,PC204,Maintenance,Expense,52280.98,45787.34,Paid,Equipment maintenance,1,IT,INR,INV-2025-06833,V027,9542.89,,Approved,0
TX008704,13-07-2025,C001,CC113,PC205,IT,Expense,248636.14,260566.91,Paid,Cloud infrastructure subscription,1,Marketing,INR,INV-2025-06828,V012,45362.03,,Approved,0
TX008695,13-07-2025,C001,CC102,PC207,Maintenance,Expense,49115.34,65041.92,Paid,Preventive maintenance contract,1,IT,INR,,,8734.95,,Approved,0
TX008650,13-07-2025,C002,CC105,PC202,Marketing,Expense,503487.57,655967,Paid,Digital advertising spend,1,Marketing,INR,INV-2025-06789,V008,94930.38,,Approved,0
TX008607,13-07-2025,C001,CC103,PC206,Travel,Expense,92684.47,81076.64,Partially Paid,Business travel expense,1,HR,INR,INV-2025-06758,,4450.35,,Approved,0
TX008592,13-07-2025,C001,CC108,PC205,Other,Expense,103042.5,96032.85,Paid,Miscellaneous expense,1,Administration,INR,INV-2025-06747,,10450.56,,Approved,0
TX008575,13-07-2025,C001,CC104,PC207,Sales,Revenue,1211708.63,1002087.14,Pending,Product sales revenue,1863,Sales,INR,INV-2025-06734,,221307.83,437302.27,Approved,0
TX008705,14-07-2025,C001,CC104,PC201,Sales,Revenue,624479.15,771459.4,Paid,Customer order fulfillment revenue,362,Sales,INR,,,110113.62,238135.57,Approved,0
TX008703,14-07-2025,C004,CC113,PC203,IT,Expense,192454.81,213567.49,Paid,Software license purchase,6,Marketing,INR,INV-2025-06827,V001,33493.92,,Approved,0
TX008674,14-07-2025,C001,CC110,PC202,Procurement,Expense,558696.77,582167.8,Paid,Vendor purchase order settlement,438,IT,INR,,V036,103038.73,,Approved,0
TX008588,14-07-2025,C001,CC113,PC203,Travel,Expense,73378.63,92676.99,Overdue,Airfare and lodging expense,3,Marketing,INR,INV-2025-06744,,3652.93,,Approved,0
TX008571,14-07-2025,C002,CC114,PC202,Office Supplies,Expense,10881.08,14737.5,Paid,Stationery order,8,Administration,INR,INV-2025-06730,V017,1220.02,,Approved,0
TX008722,15-07-2025,C001,CC104,PC201,Other,Expense,95508.85,92684.3,Partially Paid,Sundry adjustment,1,Sales,INR,INV-2025-06841,,9553.51,,Approved,0
TX008707,15-07-2025,C003,CC107,PC207,Maintenance,Expense,159393.84,202691.22,Paid,Facility repair service,1,Procurement,INR,INV-2025-06830,V016,29573.01,,Approved,0
TX008702,15-07-2025,C003,CC104,PC203,Office Supplies,Expense,42612.39,45657.66,Overdue,Office supplies purchase,29,Sales,INR,INV-2025-06826,V022,5080.13,,Under Review,0
TX008671,15-07-2025,C003,CC112,PC204,Sales,Revenue,940370.85,1274422.09,Pending,Product sales revenue,631,Sales,INR,,,163116.61,360790.69,Approved,0
TX008652,15-07-2025,C002,CC103,PC204,Salaries,Expense,508299.94,592115.42,Pending,Salary and benefits payout,1,HR,INR,,,0,,Rejected,0
TX008615,15-07-2025,C001,CC105,PC201,Marketing,Expense,642935.78,713004.43,Partially Paid,Brand promotion expense,1,Marketing,INR,INV-2025-06764,V023,106787.88,,Approved,0
TX008580,15-07-2025,C005,CC111,PC201,Sales,Revenue,727389.39,780231.68,Overdue,Online sales revenue,1078,Sales,INR,,,130604.9,310482.07,Approved,0
TX008567,15-07-2025,C003,CC113,PC202,Travel,Expense,94768.68,80748.27,Paid,Business travel expense,1,Marketing,INR,,,4774.66,,Approved,0
TX008665,16-07-2025,C004,CC106,PC204,Procurement,Expense,1475291.01,1731245.81,Paid,Vendor purchase order settlement,713,Operations,INR,INV-2025-06800,V030,273826.85,,Approved,0
TX008570,16-07-2025,C004,CC105,PC204,Marketing,Expense,368875.4,416022.11,Paid,Digital advertising spend,1,Marketing,INR,,V025,65343.66,,Approved,0
TX008563,16-07-2025,C002,CC102,PC203,Maintenance,Expense,136390.44,128385.9,Paid,Equipment maintenance,1,IT,INR,INV-2025-06727,V024,24187.34,,Approved,0
TX008721,17-07-2025,C001,CC114,PC205,Maintenance,Expense,466532.48,74215.08,Pending,Facility repair service,1,Administration,INR,INV-2025-06840,V030,23694.75,,Pending,1
TX008710,17-07-2025,c004 ,CC103,PC201,Office Supplies,Expense,30807.79,32110.05,Pending,Office supplies purchase,20,HR,INR,,V031,0,,Approved,0
TX008630,17-07-2025,c001 ,CC110,PC202,Procurement,Expense,688123.23,648561.01,Paid,Software license purchase,617,IT,INR,INV-2025-06776,V013,123637.62,,Pending,0
TX008609,17-07-2025,C001,CC101,PC204,Other,Expense,60680.87,58080.38,Paid,Miscellaneous expense,1,Finance,INR,INV-2025-06760,,6004.96,,Under Review,0
TX008664,18-07-2025,C002,CC102,PC202,IT,Expense,202425.43,221899.69,Pending,Cloud infrastructure subscription,10,IT,INR,,V015,38130.54,,Approved,0
TX008640,18-07-2025,C003,CC111,PC203,Sales,Revenue,359140.27,379668.12,Paid,Product sales revenue,256,Sales,INR,INV-2025-06782,,66657.51,114172.18,Rejected,0
TX008595,18-07-2025,C005,CC106,PC202,Maintenance,Expense,285668.19,342779.47,Paid,Facility repair service,1,Operations,INR,INV-2025-06750,V014,49723.39,,Approved,0
TX008578,18-07-2025,C002,CC114,PC205,Sales,Revenue,176409.81,204937.34,Paid,Export sales revenue,174,Sales,INR,INV-2025-06737,,31575.65,39606.3,Rejected,0
TX008708,19-07-2025,C004,CC102,PC204,Sales,Revenue,455889.09,501457.8,Paid,Service revenue recognition,285,Sales,INR,,,86025.43,135380.79,Approved,0
TX008667,19-07-2025,C002,CC110,PC202,Maintenance,Expense,127629.14,180729.01,Paid,Facility repair service,1,IT,INR,INV-2025-06802,V015,22928.81,,Approved,0
TX008626,19-07-2025,C001,CC104,PC206,Office Supplies,Expense,25398.96,29471.49,Paid,Printer consumables purchase,19,Sales,INR,INV-2025-06772,V016,0,,Approved,0
TX008614,19-07-2025,C001,CC113,PC202,IT,Expense,393264.04,370283.69,Paid,Software license purchase,2,Marketing,INR,,V037,68156.67,,Approved,0
TX008653,21-07-2025,C003,CC101,PC202,IT,Expense,291627.73,312053.92,Paid,Hardware upgrade purchase,4,Finance,INR,,V038,53646.17,,Approved,0
TX008643,21-07-2025,C001,CC114,PC204,Other,Expense,58369.97,57265.89,Overdue,General ledger correction entry,1,Administration,INR,,,5916.87,,Approved,0
TX008564,21-07-2025,C002,CC103,PC206,Salaries,Expense,261992.1,246635.79,Paid,Employee payroll disbursement,1,HR,INR,,,0,,Approved,0
TX008715,22-07-2025,C002,CC111,PC207,Travel,Expense,74199.58,71071.14,Paid,Airfare and lodging expense,3,Sales,INR,INV-2025-06835,,3941.77,,Approved,0
TX008709,22-07-2025,C001,CC104,PC201,Travel,Expense,110319.34,123568.57,Pending,Business travel expense,7,Sales,INR,INV-2025-06831,,5483.26,,Pending,0
TX008694,22-07-2025,C004,CC107,PC201,Office Supplies,Expense,21649.82,22360.66,Pending,Stationery order,25,Procurement,INR,INV-2025-06821,V039,2687.88,,Approved,0
TX008672,22-07-2025,C002,CC106,PC201,Logistics,Expense,487880.91,506587.6,Paid,Shipping cost settlement,425,Operations,INR,INV-2025-06805,V005,88345.92,,Approved,0
TX008656,22-07-2025,C001,CC103,PC201,Other,Expense,69355.34,84376.68,Paid,Miscellaneous expense,1,HR,INR,INV-2025-06792,,6695.57,,Approved,0
TX008577,22-07-2025,C005,CC110,PC207,Maintenance,Expense,275539.89,202305.58,Partially Paid,Facility repair service,1,IT,INR,INV-2025-06736,V015,49667.73,,Approved,0
TX008574,22-07-2025,C001,CC109,PC206,Other,Expense,71808.94,91077.51,Pending,General ledger correction entry,1,Finance,INR,INV-2025-06733,,6769.75,,Pending,0
TX008590,23-07-2025,C001,CC114,PC207,Maintenance,Expense,129488.75,145526.72,Paid,Equipment maintenance,1,Administration,INR,,V009,22316.24,,Approved,0
TX008724,24-07-2025,C004,CC111,PC206,Sales,Revenue,1068113.78,1197590.18,Pending,Online sales revenue,885,Sales,INR,INV-2025-06842,,193243.95,305562.97,Approved,0
TX008720,24-07-2025,C003,CC101,PC204,Office Supplies,Expense,34744.3,39888.06,Paid,Printer consumables purchase,20,Finance,INR,INV-2025-06839,V021,4289.26,,Approved,0
TX008696,24-07-2025,C001,CC101,PC202,IT,Expense,249867.17,296193.63,Paid,Cloud infrastructure subscription,5,Finance,INR,INV-2025-06822,V032,44363.38,,Approved,0
TX008675,24-07-2025,C001,CC107,PC206,Maintenance,Expense,180300.17,184093.94,Paid,Preventive maintenance contract,1,Procurement,INR,INV-2025-06806,V040,32758.26,,Approved,0
TX008666,24-07-2025,C002,CC111,PC203,Other,Expense,135499.39,144021.74,Paid,Miscellaneous expense,1,Sales,INR,INV-2025-06801,,13796.28,,Pending,0
TX008661,24-07-2025,C001,CC108,PC206,Other,Expense,91776.46,100081.02,Overdue,Sundry adjustment,1,Administration,INR,INV-2025-06797,,9301.67,,Approved,0
TX008642,24-07-2025,C004,CC111,PC201,Other,Expense,101214.13,80651.72,Partially Paid,Miscellaneous expense,1,Sales,INR,,,10146.58,,Approved,0
TX008628,24-07-2025,C004,CC102,PC201,Procurement,Expense,1165464.88,1280081.72,Pending,Raw material procurement,699,IT,INR,INV-2025-06774,V031,202774.28,,Approved,0
TX008624,24-07-2025,C004,CC109,PC201,Other,Expense,145347.66,160615.66,Paid,General ledger correction entry,1,Finance,INR,,,14692.22,,Approved,0
TX008620,24-07-2025,C004,CC105,PC202,Marketing,Expense,605017.88,433808.02,Paid,Marketing campaign,1,Marketing,INR,INV-2025-06768,V014,109891.25,,Approved,0
TX008612,24-07-2025,C003,CC112,PC206,Procurement,Expense,864953.57,651252.22,Paid,Office equipment purchase,1184,Operations,INR,INV-2025-06762,V004,150463.02,,Rejected,0
TX008568,24-07-2025,C002,CC104,PC202,Other,Expense,81016.88,98939.65,Paid,Miscellaneous expense,1,Sales,INR,INV-2025-06729,,8065.65,,Approved,0
TX008686,25-07-2025,C001,CC107,PC203,Maintenance,Expense,264281.19,289181.78,Partially Paid,Preventive maintenance contract,1,Procurement,INR,INV-2025-06815,V020,50058.9,,Approved,0
TX008619,25-07-2025,C003,CC114,PC201,Other,Expense,87175.93,67172.07,Paid,Miscellaneous expense,1,Administration,INR,INV-2025-06767,,8225.19,,Approved,0
TX008617,25-07-2025,C005,CC113,PC202,Other,Expense,12615.41,16274.58,Partially Paid,Sundry adjustment,1,Marketing,INR,INV-2025-06765,,1288.02,,Approved,0
TX008582,25-07-2025,C003,CC103,PC206,Other,Expense,49156.26,50212.98,Paid,General ledger correction entry,1,HR,INR,INV-2025-06738,,4891.62,,Approved,0
TX008706,26-07-2025,C002,CC111,PC201,Marketing,Expense,305720.93,360531.97,Paid,Trade show sponsorship,1,Sales,INR,INV-2025-06829,V028,55337.32,,Approved,0
TX008611,26-07-2025,C003,CC106,PC204,Maintenance,Expense,255510.33,201566.72,Partially Paid,Preventive maintenance contract,1,Operations,INR,INV-2025-06761,V020,45424.76,,Approved,0
TX008610,26-07-2025,C001,CC102,PC203,Maintenance,Expense,197103.82,178276.11,Partially Paid,Preventive maintenance contract,1,IT,INR,,V038,36916.88,,Approved,0
TX008699,27-07-2025,C001,CC104,PC202,Sales,Revenue,722321.11,908421.79,Overdue,Export sales revenue,495,Sales,INR,INV-2025-06824,,130967.46,327378.43,Approved,0
TX008693,27-07-2025,C001,CC106,PC203,Maintenance,Expense,327702.44,362969.09,Paid,Preventive maintenance contract,1,Operations,INR,INV-2025-06820,V035,61274.45,,Approved,0
TX008644,27-07-2025,C001,CC104,PC201,Travel,Expense,166660.06,136368.15,Paid,Business travel expense,2,Sales,INR,INV-2025-06784,,8324.09,,Approved,0
TX008589,27-07-2025,C001,CC108,PC207,Maintenance,Expense,68077,53929.63,Paid,Preventive maintenance contract,1,Administration,INR,INV-2025-06745,V021,12364.29,,Approved,0
TX008573,27-07-2025,C003,CC108,PC206,Maintenance,Expense,106878.66,117132.2,Pending,Facility repair service,1,Administration,INR,INV-2025-06732,V025,19361.08,,Approved,0
TX008691,28-07-2025,C002,CC113,PC205,Marketing,Expense,128439.79,124287.15,Paid,Trade show sponsorship,1,Marketing,INR,INV-2025-06818,V029,22882.43,,Approved,0
TX008684,28-07-2025,C001,CC109,PC204,Other,Expense,108623.15,108716.3,Paid,General ledger correction entry,1,Finance,INR,INV-2025-06813,,11480.04,,Approved,0
TX008677,28-07-2025,C001,CC104,PC202,Sales,Revenue,1464613.45,1471897.33,Paid,Product sales revenue,1345,Sales,INR,,,266028.04,544229.47,Approved,0
TX008633,28-07-2025,C001,CC113,PC207,Sales,Revenue,728421.75,605855.07,Overdue,Online sales revenue,721,Sales,INR,,,126709.39,231467.36,Approved,0
TX008631,28-07-2025,C003,CC109,PC201,IT,Expense,308936.44,355745.36,Paid,IT support services,6,Finance,INR,INV-2025-06777,V036,54708.31,,Approved,0
TX008622,28-07-2025,C001,CC109,PC204,Salaries,Expense,179531.19,181171.91,Pending,Monthly salary payment,1,Finance,INR,,,0,,Approved,0
TX008683,29-07-2025,C001,CC106,PC203,Utilities,Expense,187053.75,212657.07,Paid,Utility bill,1,Operations,INR,INV-2025-06812,V009,22245.49,,Approved,0
TX008681,29-07-2025,C001,CC105,PC205,IT,Expense,430782.53,593674.53,Overdue,Hardware upgrade purchase,8,Marketing,INR,INV-2025-06810,V031,77058.86,,Approved,0
TX008651,29-07-2025,C004,CC110,PC201,Maintenance,Expense,126710.84,122085.22,Pending,Equipment maintenance,1,IT,INR,,V020,23083.72,,Approved,0
TX008603,29-07-2025,C001,CC108,PC207,Utilities,Expense,30685.41,34686.84,Paid,Water and gas utility charge,1,Administration,INR,INV-2025-06756,V012,3645.52,,Approved,0
TX008585,29-07-2025,C002,CC108,PC201,Other,Expense,16786.84,19865.84,Paid,General ledger correction entry,1,Administration,INR,INV-2025-06741,,1657.49,,Approved,0
TX009797,30-07-2025,C002,CC110,PC202,Office Supplies,Expense,20819.08,22776.23,Paid,Office supplies purchase,38,IT,INR,INV-2025-06771,V020,2450.61,,Rejected,0
TX008726,30-07-2025,C003,CC106,PC207,Maintenance,Expense,220704.56,224615.14,Paid,Equipment maintenance,1,Operations,INR,INV-2025-06843,V016,39165.66,,Approved,0
TX008697,30-07-2025,C004,CC111,PC203,Other,Expense,134105.75,120646.58,Pending,Miscellaneous expense,1,Sales,INR,INV-2025-06823,,13672.56,,Approved,0
TX008682,30-07-2025,C002,CC107,PC207,Procurement,Expense,143402.42,176323.76,Paid,Vendor purchase order settlement,131,Procurement,INR,INV-2025-06811,V019,25860.3,,Under Review,0
TX008654,30-07-2025,C005,CC107,PC202,Logistics,Expense,276418.15,326590.69,Paid,Warehouse handling fee,172,Procurement,INR,INV-2025-06790,,49405.27,,Approved,0
TX008636,30-07-2025,C002,CC106,PC205,Maintenance,Expense,257685.23,263543.68,Paid,"""""",1,Operations,INR,,V031,46075.79,,Approved,0
TX008625,30-07-2025,C002,CC110,PC202,Office Supplies,Expense,20819.08,22776.23,Paid,Office supplies purchase,38,IT,INR,INV-2025-06771,V020,2450.61,,Rejected,0
TX008581,30-07-2025,C005,CC101,PC207,Salaries,Expense,284428.5,362535.12,Paid,Salary and benefits payout,1,Finance,INR,,,0,,Approved,0
TX008576,30-07-2025,C001,CC112,PC201,Utilities,Expense,21187.11,18683.23,Partially Paid,Utility bill,1,Operations,INR,INV-2025-06735,,2594.14,,Approved,0
TX008711,31-07-2025,C002,CC104,PC201,Office Supplies,Expense,93301.2,91559.59,Pending,Printer consumables purchase,55,Sales,INR,INV-2025-06832,V018,10403.14,,Approved,0
TX008680,31-07-2025,C004,CC106,PC205,Utilities,Expense,28647.81,26269.36,Partially Paid,Utility bill,1,Operations,INR,INV-2025-06809,V030,3284.2,,Approved,0
TX008676,31-07-2025,C004,CC112,PC204,Maintenance,Expense,43110.92,50503.64,Paid,Equipment maintenance,1,Operations,INR,INV-2025-06807,V010,7868.45,,Pending,0
TX008635,31-07-2025,C004,CC106,PC201,Maintenance,Expense,88371.02,66240.95,Paid,Equipment maintenance,1,Operations,INR,INV-2025-06780,,15662.11,,Approved,0
TX008572,31-07-2025,C003,CC110,PC203,Procurement,Expense,776520.09,734428.25,Paid,Office equipment purchase,1021,IT,INR,INV-2025-06731,V035,139482.26,,Pending,0
TX008841,01-08-2025,C002,CC102,PC203,Office Supplies,Expense,39626.64,35390.82,Paid,Office supplies purchase,25,IT,INR,INV-2025-06933,V037,4698.19,,Pending,0
TX008832,01-08-2025,C001,CC112,PC207,Utilities,Expense,113634.73,144155.4,Paid,Water and gas utility charge,1,Operations,INR,INV-2025-06926,V019,12549.29,,Approved,0
TX008812,01-08-2025,C003,CC111,PC206,Sales,Revenue,179395.24,116262.51,Overdue,Online sales revenue,248,Sales,INR,,,31522.77,52922.78,Rejected,0
TX008788,01-08-2025,C001,CC104,PC205,Sales,Revenue,947988.47,679621.98,Paid,Export sales revenue,493,Sales,INR,INV-2025-06890,,169640.02,280048.23,Approved,0
TX008761,01-08-2025,C001,CC112,PC203,Logistics,Expense,419904.36,352038.59,Paid,Shipping cost settlement,853,Operations,INR,INV-2025-06872,V017,76557.5,,Approved,0
TX008760,01-08-2025,C002,CC112,PC202,Procurement,Expense,403733.31,384831.94,Paid,Software license purchase,292,  Operations ,INR,INV-2025-06871,V016,71009.61,,Rejected,0
TX008746,01-08-2025,C001,CC103,PC204,Sales,Revenue,279915.27,280173.51,Paid,Service revenue recognition,193,Sales,INR,INV-2025-06859,,48595.71,110325.68,Pending,0
TX008745,01-08-2025,C001,CC111,PC204,Other,Expense,22477.72,21390.15,Paid,Miscellaneous expense,1,Sales,INR,INV-2025-06858,,2181.3,,Approved,0
TX008876,02-08-2025,C001,CC104,PC205,Sales,Revenue,347753.07,337374.79,Paid,Customer order fulfillment revenue,313,Sales,INR,,,59391.93,127937.61,Pending,0
TX008807,02-08-2025,C003,CC114,PC206,Utilities,Expense,88301.23,86673.61,Paid,Water and gas utility charge,1,Administration,INR,INV-2025-06906,V021,10255.25,,Rejected,0
TX008789,02-08-2025,C003,CC104,PC203,Office Supplies,Expense,63693.5,81257.66,Overdue,Office supplies purchase,58,Sales,INR,INV-2025-06891,V027,7351.93,,Approved,0
TX008759,02-08-2025,C004,CC113,PC203,Other,Expense,67706.19,73483.28,Paid,General ledger correction entry,1,Marketing,INR,INV-2025-06870,,6849.23,,Rejected,0
TX008868,03-08-2025,C002,CC102,PC204,Procurement,Expense,492035.2,522398.24,Pending,Raw material procurement,290,IT,INR,INV-2025-06955,V037,90699.1,,Approved,0
TX008813,03-08-2025,C004,CC112,PC203,Utilities,Expense,95510.8,74461.56,Paid,Utility bill,1,Operations,INR,INV-2025-06912,V014,11511.98,,Pending,0
TX008776,03-08-2025,C002,CC104,PC205,Marketing,Expense,1041942.32,1372550.45,Paid,Digital advertising spend,1,Sales,INR,INV-2025-06882,V020,192577.76,,Approved,0
TX008770,03-08-2025,C002,CC101,PC203,Office Supplies,Expense,45540.38,50684.63,Partially Paid,Printer consumables purchase,41,Finance,INR,INV-2025-06878,V022,5530.45,,Approved,0
TX008755,03-08-2025,C001,CC104,PC202,Marketing,Expense,369883.61,373247.29,Paid,Brand promotion expense,1,Sales,INR,INV-2025-06866,V015,63268.81,,Pending,0
TX008740,03-08-2025,C003,CC102,PC204,Office Supplies,Expense,26045.44,32589.34,Paid,Printer consumables purchase,18,IT,INR,INV-2025-06854,V012,3046.86,,Pending,0
TX008733,03-08-2025,C002,CC111,PC203,Sales,Revenue,462445.89,518168.86,Partially Paid,Product sales revenue,341,Sales,INR,INV-2025-06850,,86339.54,166414.51,Approved,0
TX008853,04-08-2025,C002,CC114,PC204,Office Supplies,Expense,26282.08,29718.54,Paid,Office supplies purchase,28,Administration,INR,INV-2025-06943,V026,3005.3,,Under Review,0
TX008842,04-08-2025,C002,CC105,PC207,Other,Expense,171793.41,179857.52,Partially Paid,General ledger correction entry,1,Marketing,INR,INV-2025-06934,,16135.9,,Under Review,0
TX008734,04-08-2025,C001,CC106,PC201,Logistics,Expense,278874.41,279927.45,Paid,Warehouse handling fee,241,Operations,INR,INV-2025-06851,V004,49644.28,,Approved,0
TX008794,05-08-2025,C002,CC103,PC203,Sales,Revenue,665538.66,699927.59,Overdue,Product sales revenue,645,Sales,INR,INV-2025-06894,,117802.17,180670.38,Approved,0
TX008849,06-08-2025,C002,CC103,PC203,Travel,Expense,96729.23,76124.51,Paid,Client visit travel reimbursement,7,HR,INR,,,4807.48,,Approved,0
TX008749,06-08-2025,C005,CC104,PC205,Sales,Revenue,740526.04,752590.86,Paid,Export sales revenue,581,Sales,INR,INV-2025-06861,,129916.56,311680.89,Pending,0
TX008864,07-08-2025,C002,CC113,PC202,Marketing,Expense,326740.02,332137.92,Pending,Trade show sponsorship,1,Marketing,INR,INV-2025-06952,V033,60709.35,,Approved,0
TX008862,07-08-2025,C001,CC112,PC207,Logistics,Expense,229901.21,247859.58,Partially Paid,Warehouse handling fee,264,Operations,INR,INV-2025-06950,V025,41953.65,,Approved,0
TX008855,07-08-2025,C002,CC101,PC206,Office Supplies,Expense,17857.43,20624.19,Paid,Stationery order,8,Finance,INR,INV-2025-06945,V004,2183.16,,Approved,0
TX008820,07-08-2025,C001,CC106,PC205,Maintenance,Expense,208737.25,262799.45,Pending,Equipment maintenance,1,Operations,INR,INV-2025-06918,V028,36734.34,,Approved,0
TX008784,07-08-2025,C001,CC111,PC203,Sales,Revenue,495899.71,583617.73,Partially Paid,Export sales revenue,375,Sales,INR,INV-2025-06887,,90747.73,181899.45,Approved,0
TX008772,07-08-2025,C002,CC107,PC204,Procurement,Expense,361557.9,433439.64,Pending,Software license purchase,317,Procurement,INR,INV-2025-06880,V030,64616.23,,Approved,0
TX008754,07-08-2025,C002,CC113,PC203,Other,Expense,91876.21,88434.53,Partially Paid,Sundry adjustment,1,Marketing,INR,INV-2025-06865,,9141.39,,Approved,0
TX008880,08-08-2025,C001,CC102,PC206,Office Supplies,Expense,7466.13,8408.46,Overdue,Printer consumables purchase,7,IT,INR,INV-2025-06965,V019,874.03,,Approved,0
TX008871,08-08-2025,C001,CC113,PC204,Other,Expense,26313.87,26097.58,Pending,General ledger correction entry,1,Marketing,INR,INV-2025-06957,,2775.68,,Approved,0
TX008809,08-08-2025,C001,CC103,PC204,Travel,Expense,146574.11,161158.55,Paid,Airfare and lodging expense,2,HR,INR,INV-2025-06908,,7328.43,,Approved,0
TX008870,09-08-2025,C001,CC104,PC206,Office Supplies,Expense,92392.11,83447.68,Paid,Office supplies purchase,454,Sales,INR,INV-2025-06956,V013,10953.3,,Approved,0
TX008830,09-08-2025,C004,CC102,PC205,Office Supplies,Expense,43509.56,41326.09,Paid,Stationery order,23,IT,INR,INV-2025-06924,V020,5125.35,,Pending,0
TX008821,09-08-2025,C003,CC111,PC205,Sales,Revenue,185498.08,171634,Paid,Product sales revenue,154,Sales,INR,INV-2025-06919,,33561.16,81536.73,Approved,0
TX008765,09-08-2025,C004,CC105,PC205,Travel,Expense,183647.65,230345.94,Paid,Client visit travel reimbursement,1,Marketing,INR,INV-2025-06876,,9320.25,,Approved,0
TX008877,10-08-2025,C002,CC111,PC203,Office Supplies,Expense,40889.94,49545.26,Paid,Printer consumables purchase,25,Sales,INR,,V022,4992.4,,Approved,0
TX008863,10-08-2025,C001,CC109,PC206,Other,Expense,100988.7,18119.75,Paid,Miscellaneous expense,1,Finance,INR,INV-2025-06951,,3384.22,,Approved,1
TX008858,10-08-2025,C003,CC113,PC204,Travel,Expense,100498.05,143121.22,Paid,Airfare and lodging expense,2,Marketing,INR,INV-2025-06948,,5001,,Approved,0
TX008856,10-08-2025,C002,CC111,PC204,Office Supplies,Expense,35095.87,31596.81,Paid,Printer consumables purchase,26,Sales,INR,INV-2025-06946,V006,4154.03,,Pending,0
TX008810,10-08-2025,C001,CC110,PC202,Maintenance,Expense,132625.36,159676.55,Paid,Preventive maintenance contract,1,IT,INR,INV-2025-06909,,0,,Approved,0
TX008799,10-08-2025,C002,CC104,PC204,Sales,Revenue,771783.17,703704.87,Paid,Online sales revenue,543,Sales,INR,INV-2025-06899,,140021.14,155413.37,Approved,0
TX008768,10-08-2025,C001,CC110,PC205,Procurement,Expense,408787.3,338971.89,Pending,Software license purchase,542,IT,INR,INV-2025-06877,V034,73615.23,,Approved,0
TX008753,10-08-2025,C002,CC113,PC206,Other,Expense,116107.73,85561.07,Paid,Sundry adjustment,1,Marketing,INR,INV-2025-06864,,12256.76,,Approved,0
TX008728,10-08-2025,C002,CC111,PC204,Sales,Revenue,906750.57,836483.56,Pending,Export sales revenue,729,Sales,INR,INV-2025-06845,,166387.72,345363.74,Approved,0
TX008796,11-08-2025,C002,CC110,PC207,Office Supplies,Expense,43701.76,52504.15,Paid,Stationery order,33,IT,INR,INV-2025-06896,,4911.48,,Rejected,0
TX008758,11-08-2025,C004,CC107,PC203,Logistics,Expense,163123.68,159841.98,Paid,Freight and logistics charge,111,Procurement,INR,INV-2025-06869,,29570.29,,Pending,0
TX008739,11-08-2025,C004,CC109,PC203,Salaries,Expense,1145464.31,198787.36,Paid,Employee payroll disbursement,1,Finance,INR,,,0,,Approved,1
TX008882,12-08-2025,C002,CC114,PC204,Maintenance,Expense,72138.56,70194.72,Paid,Facility repair service,1,Administration,INR,,V038,13098.28,,Approved,0
TX008766,12-08-2025,C003,CC113,PC201,Other,Expense,104628.21,126159.77,Paid,Miscellaneous expense,1,Marketing,INR,,,10534.28,,Approved,0
TX008764,12-08-2025,C001,CC108,PC206,Utilities,Expense,71121.7,62352.15,Pending,Utility bill,1,Administration,INR,INV-2025-06875,V009,8675,,Under Review,0
TX008757,12-08-2025,C002,CC113,PC206,IT,Expense,310957.24,322284.68,Paid,IT support services,6,Marketing,INR,INV-2025-06868,V004,56863.78,,Pending,0
TX008750,12-08-2025,C004,CC112,PC205,Maintenance,Expense,96072.6,107593.34,Paid,Equipment maintenance,1,Operations,INR,INV-2025-06862,V028,16769.31,,Approved,0
TX008806,13-08-2025,C003,CC111,PC205,Travel,Expense,127176.55,129147.34,Overdue,Client visit travel reimbursement,2,Sales,INR,INV-2025-06905,,6334.02,,Approved,0
TX008791,13-08-2025,C001,CC109,PC207,Salaries,Expense,292173.05,249828.23,Overdue,Monthly salary payment,1,Finance,INR,,,0,,Approved,0
