Transaction_ID,Transaction_Date,Company_Code,Cost_Center,Profit_Center,Account_Category,Transaction_Type,Amount,Budget,Payment_Status,Department,Currency,Tax_Amount,Profit,Approval_Status,Anomaly_Indicator,Final_Anomaly
TX008936,2025-09-02,C002,CC102,PC207,IT,Expense,656541.34,705931.25,Paid,IT,INR,120862.57,,Approved,0,0
TX008918,2025-09-02,C003,CC104,PC202,Marketing,Expense,208881.37,259202.59,Overdue,Sales,INR,37346.85,,Approved,0,0
TX009082,2025-09-03,C004,CC112,PC207,Logistics,Expense,399688.19,282332.86,Overdue,Operations,INR,74480.14,,Approved,0,0
TX009080,2025-09-03,C005,CC101,PC206,IT,Expense,231193.06,215111.23,Pending,Finance,INR,43306.79,,Approved,0,0
TX009076,2025-09-03,C003,CC106,PC206,Maintenance,Expense,157254.04,115199.85,Pending,Operations,INR,28563.23,,Under Review,0,0
TX009056,2025-09-03,C003,CC103,PC203,Office Supplies,Expense,40995.03,45830.33,Paid,HR,INR,4768.03,,Approved,0,0
TX009053,2025-09-03,C003,CC113,PC205,Marketing,Expense,406560.44,469001.69,Paid,Marketing,INR,73785.55,,Pending,0,0
TX009039,2025-09-03,C001,CC108,PC205,Other,Expense,127680.51,118314.82,Overdue,Administration,INR,0.0,,Rejected,0,0
TX009019,2025-09-03,C002,CC111,PC201,Office Supplies,Expense,37712.22,39109.92,Pending,Sales,INR,0.0,,Pending,0,0
TX009007,2025-09-03,C004,CC111,PC202,Marketing,Expense,64503.71,67302.85,Overdue,Sales,INR,11927.39,,Approved,0,0
TX008965,2025-09-03,C005,CC111,PC204,Office Supplies,Expense,14352.58,14397.32,Paid,Sales,INR,1804.38,,Approved,0,0
TX008889,2025-09-03,C001,CC104,PC205,Sales,Revenue,1162762.22,1422635.59,Partially Paid,Sales,INR,213886.17,238472.36,Approved,0,1
TX008886,2025-09-03,C002,CC101,PC206,IT,Expense,409188.32,348799.61,Paid,Finance,INR,72222.43,,Rejected,0,0
TX009063,2025-09-04,C001,CC111,PC204,Sales,Revenue,350968.11,363994.03,Paid,Sales,INR,62274.38,121514.41,Approved,0,0
TX009044,2025-09-04,C002,CC102,PC204,Maintenance,Expense,108925.32,125932.04,Overdue,IT,INR,19101.93,,Under Review,0,0
TX009020,2025-09-04,C001,CC106,PC207,Procurement,Expense,1321548.82,1757237.62,Paid,Operations,INR,239409.64,,Approved,0,1
TX008961,2025-09-04,C003,CC108,PC206,Office Supplies,Expense,11713.34,13321.37,Partially Paid,Administration,INR,1394.28,,Approved,0,0
TX008923,2025-09-04,C001,CC114,PC203,Utilities,Expense,57406.12,73569.7,Paid,Administration,INR,6680.28,,Approved,0,0
TX008922,2025-09-04,C005,CC110,PC202,Maintenance,Expense,130393.4,140066.97,Paid,IT,INR,24041.34,,Approved,0,0
TX008912,2025-09-04,C002,CC104,PC206,Marketing,Expense,284665.34,298454.26,Paid,Sales,INR,52639.24,,Approved,0,0
TX008892,2025-09-04,C001,CC110,PC202,Procurement,Expense,496820.72,685123.82,Paid,IT,INR,93263.62,,Pending,0,0
TX009041,2025-09-05,C001,CC106,PC201,Sales,Revenue,987634.83,1113986.53,Paid,Sales,INR,176256.52,391042.28,Approved,0,0
TX009030,2025-09-05,C004,CC107,PC206,Procurement,Expense,850229.81,871416.29,Pending,Procurement,INR,150451.8,,Approved,0,0
TX009004,2025-09-05,C003,CC114,PC204,Maintenance,Expense,46341.98,39351.66,Pending,Administration,INR,8252.28,,Approved,0,0
TX008979,2025-09-05,C003,CC109,PC201,IT,Expense,324423.37,419170.75,Paid,Finance,INR,57109.1,,Approved,0,0
TX009070,2025-09-06,C001,CC111,PC203,Other,Expense,70921.99,89991.48,Overdue,Sales,INR,7209.12,,Rejected,0,0
TX009042,2025-09-06,C005,CC107,PC203,Procurement,Expense,430453.57,405660.74,Paid,Procurement,INR,78435.66,,Under Review,0,0
TX008984,2025-09-06,C003,CC112,PC204,Logistics,Expense,151377.5,186067.25,Paid,Operations,INR,27268.92,,Approved,0,0
TX008891,2025-09-06,C002,CC103,PC201,Sales,Revenue,554832.09,534478.77,Overdue,Sales,INR,100467.63,208269.72,Approved,0,0
TX008888,2025-09-06,C002,CC104,PC203,Sales,Revenue,475591.72,509117.87,Paid,Sales,INR,86283.0,165565.55,Pending,0,0
TX009081,2025-09-07,C001,CC106,PC205,Maintenance,Expense,37416.92,42902.56,Paid,Operations,INR,6809.45,,Approved,0,0
TX009068,2025-09-07,C004,CC101,PC205,Office Supplies,Expense,19613.79,19272.32,Paid,Finance,INR,2377.3,,Approved,0,0
TX009038,2025-09-07,C002,CC101,PC201,Other,Expense,39110.03,39719.99,Paid,Finance,INR,4093.5,,Approved,0,0
TX009033,2025-09-07,C002,CC112,PC202,Procurement,Expense,284483.26,333319.75,Paid,Operations,INR,49141.21,,Approved,0,0
TX009029,2025-09-07,C001,CC111,PC205,Travel,Expense,66246.95,69911.84,Paid,Sales,INR,3299.22,,Approved,0,0
TX009017,2025-09-07,C001,CC103,PC202,Travel,Expense,76031.97,82585.8,Overdue,HR,INR,3979.22,,Approved,0,0
TX009003,2025-09-07,C005,CC102,PC205,IT,Expense,596240.54,655573.53,Partially Paid,IT,INR,0.0,,Approved,0,0
TX008989,2025-09-07,C001,CC105,PC205,Marketing,Expense,468958.07,464801.6,Overdue,Marketing,INR,80784.48,,Approved,0,0
TX008976,2025-09-07,C001,CC102,PC201,Procurement,Expense,750359.02,1014032.31,Overdue,IT,INR,131446.66,,Approved,0,0
TX008911,2025-09-07,C001,CC106,PC201,Maintenance,Expense,166559.79,189878.48,Pending,Operations,INR,30442.22,,Approved,0,0
TX009079,2025-09-08,C004,CC111,PC202,Sales,Revenue,385764.71,504462.43,Paid,Sales,INR,67984.67,107364.72,Approved,0,0
TX009067,2025-09-08,C001,CC111,PC204,Sales,Revenue,740285.21,717861.52,Paid,Sales,INR,131582.04,278069.25,Approved,0,0
TX009052,2025-09-08,C003,CC109,PC205,IT,Expense,371757.84,432973.26,Paid,Finance,INR,66063.11,,Approved,0,0
TX009049,2025-09-08,C004,CC105,PC206,Marketing,Expense,433181.13,501236.67,Partially Paid,Marketing,INR,74952.88,,Rejected,0,0
TX008997,2025-09-08,C002,CC111,PC202,Sales,Revenue,224515.32,279518.62,Paid,Sales,INR,41114.26,111497.73,Approved,0,0
TX008981,2025-09-08,C001,CC101,PC205,Other,Expense,126006.07,112260.09,Partially Paid,Finance,INR,13082.71,,Approved,0,0
TX008967,2025-09-08,C005,CC111,PC206,Sales,Revenue,699777.31,815275.92,Paid,Sales,INR,122740.18,378727.6,Rejected,0,0
TX008931,2025-09-08,C003,CC111,PC203,Office Supplies,Expense,144764.44,152676.35,Pending,Sales,INR,11786.38,,Approved,1,0
TX008930,2025-09-08,C004,CC111,PC203,Sales,Revenue,753571.24,579389.44,Paid,Sales,INR,144040.06,309764.57,Approved,0,0
TX008885,2025-09-08,C003,CC104,PC207,Sales,Revenue,8058331.8,787188.86,Paid,Sales,INR,156574.73,310929.28,Approved,0,1
TX009069,2025-09-09,C001,CC111,PC206,Sales,Revenue,684374.38,786818.3,Paid,Sales,INR,117763.25,126179.78,Approved,0,0
TX009059,2025-09-09,C001,CC101,PC202,Other,Expense,79885.47,99593.12,Paid,Finance,INR,8179.28,,Approved,0,0
TX008938,2025-09-09,C002,CC106,PC203,Logistics,Expense,411036.58,523909.5,Overdue,Operations,INR,72423.91,,Approved,0,0
TX008928,2025-09-09,C001,CC101,PC203,Office Supplies,Expense,49025.66,54358.23,Paid,Finance,INR,5586.87,,Approved,0,0
TX008924,2025-09-09,C005,CC110,PC207,IT,Expense,466306.5,407653.24,Pending,IT,INR,79689.37,,Approved,0,0
TX008917,2025-09-09,C001,CC108,PC206,Maintenance,Expense,74558.52,66715.1,Paid,Administration,INR,13715.51,,Approved,0,0
TX008910,2025-09-09,C002,CC113,PC201,IT,Expense,345106.07,367414.44,Pending,Marketing,INR,62882.77,,Approved,0,0
TX008908,2025-09-09,C004,CC111,PC202,Sales,Revenue,731569.01,829938.83,Paid,Sales,INR,130409.19,231549.42,Approved,0,0
TX008902,2025-09-09,C003,CC109,PC202,Salaries,Expense,298191.37,444072.68,Pending,Finance,INR,0.0,,Approved,0,0
TX009061,2025-09-10,C002,CC110,PC207,Office Supplies,Expense,19587.18,20558.73,Pending,IT,INR,2350.32,,Pending,0,0
TX009015,2025-09-10,C001,CC103,PC203,Travel,Expense,80475.38,89313.13,Paid,HR,INR,4023.0,,Approved,0,0
TX008982,2025-09-10,C002,CC104,PC205,Other,Expense,188462.54,199766.88,Paid,Sales,INR,19540.04,,Approved,0,0
TX008978,2025-09-10,C004,CC113,PC202,Travel,Expense,108131.91,113969.77,Paid,Marketing,INR,5037.77,,Pending,0,0
TX008932,2025-09-10,C004,CC111,PC202,Other,Expense,125823.55,139105.08,Paid,Sales,INR,12365.29,,Approved,0,0
TX008925,2025-09-10,C003,CC103,PC207,Salaries,Expense,302687.98,357881.57,Partially Paid,HR,INR,0.0,,Approved,0,0
TX008915,2025-09-10,C003,CC103,PC206,Travel,Expense,154526.05,201699.86,Paid,HR,INR,7611.79,,Approved,0,0
TX008894,2025-09-10,C005,CC101,PC204,Salaries,Expense,508702.09,539606.18,Paid,Finance,INR,0.0,,Approved,0,0
TX009072,2025-09-11,C003,CC107,PC203,Office Supplies,Expense,72719.53,95388.68,Paid,Procurement,INR,8422.46,,Approved,0,0
TX009034,2025-09-11,C004,CC102,PC201,Procurement,Expense,642145.72,454723.47,Partially Paid,IT,INR,114265.55,,Pending,0,0
TX009022,2025-09-11,C001,CC108,PC207,Office Supplies,Expense,15756.05,18300.85,Partially Paid,Administration,INR,1978.58,,Approved,0,0
TX008964,2025-09-11,C001,CC103,PC201,Travel,Expense,133520.62,148108.09,Partially Paid,HR,INR,6756.22,,Approved,0,0
TX008958,2025-09-11,C001,CC114,PC206,Other,Expense,33029.6,33788.41,Paid,Administration,INR,0.0,,Approved,0,0
TX008955,2025-09-11,C003,CC104,PC201,Marketing,Expense,781143.35,740595.57,Pending,Sales,INR,148105.33,,Approved,0,0
TX008945,2025-09-11,C004,CC101,PC203,Other,Expense,163367.97,159242.81,Partially Paid,Finance,INR,16222.46,,Approved,0,0
TX009000,2025-09-12,C001,CC101,PC206,Salaries,Expense,403590.06,439126.16,Paid,Finance,INR,0.0,,Approved,0,0
TX008975,2025-09-12,C003,CC104,PC203,Sales,Revenue,1202167.36,1480153.7,Overdue,Sales,INR,217777.41,494008.1,Approved,0,1
TX008921,2025-09-12,C002,CC112,PC205,Sales,Revenue,257354.53,320642.47,Partially Paid,Sales,INR,0.0,58979.77,Approved,0,0
TX008890,2025-09-12,C001,CC108,PC202,Other,Expense,112281.46,117113.86,Paid,Administration,INR,11260.67,,Approved,0,0
TX009060,2025-09-13,C002,CC107,PC207,Office Supplies,Expense,38166.44,42644.7,Paid,Procurement,INR,4578.14,,Approved,0,0
TX008986,2025-09-13,C002,CC107,PC203,Logistics,Expense,159412.44,127130.38,Paid,Procurement,INR,27855.41,,Pending,0,0
TX008963,2025-09-13,C003,CC101,PC204,IT,Expense,189006.89,243400.49,Pending,Finance,INR,34004.68,,Approved,0,0
TX008943,2025-09-13,C002,CC113,PC205,Marketing,Expense,322878.04,377104.33,Paid,Marketing,INR,57355.1,,Approved,0,0
TX008939,2025-09-13,C001,CC105,PC207,Travel,Expense,168408.8,205168.85,Paid,Marketing,INR,8933.36,,Approved,0,0
TX008904,2025-09-13,C001,CC111,PC203,Marketing,Expense,364684.34,362915.89,Paid,Sales,INR,62001.18,,Approved,0,0
TX008893,2025-09-13,C003,CC107,PC201,Procurement,Expense,1081756.05,968815.07,Pending,Procurement,INR,186568.6,,Pending,0,0
TX009075,2025-09-14,C003,CC101,PC205,IT,Expense,360016.64,437925.89,Pending,Finance,INR,62421.95,,Approved,0,0
TX009025,2025-09-14,C002,CC111,PC205,Sales,Revenue,614538.73,509641.0,Paid,Sales,INR,106991.53,236716.83,Approved,0,0
TX008971,2025-09-14,C001,CC108,PC206,Maintenance,Expense,26546.08,25126.97,Pending,Administration,INR,4729.08,,Approved,0,0
TX008966,2025-09-14,C002,CC108,PC207,Maintenance,Expense,80241.49,107921.72,Paid,Administration,INR,14377.68,,Approved,0,0
TX008940,2025-09-14,C002,CC103,PC206,Other,Expense,8231.48,8863.84,Paid,HR,INR,850.63,,Approved,0,0
TX008920,2025-09-14,C004,CC101,PC206,Salaries,Expense,454057.97,578248.48,Overdue,Finance,INR,0.0,,Pending,0,0
TX008900,2025-09-14,C002,CC103,PC203,Travel,Expense,63041.03,77470.41,Pending,HR,INR,2979.49,,Approved,0,0
TX009073,2025-09-15,C002,CC113,PC206,IT,Expense,289094.55,381612.63,Pending,Marketing,INR,52013.82,,Approved,0,0
TX009024,2025-09-15,C004,CC113,PC206,Marketing,Expense,318248.28,293093.72,Overdue,Marketing,INR,59165.34,,Approved,0,0
TX009012,2025-09-15,C004,CC114,PC201,Other,Expense,85677.92,124877.85,Pending,Administration,INR,8488.2,,Approved,0,0
TX008991,2025-09-15,C003,CC104,PC207,Marketing,Expense,533104.38,519028.56,Paid,Sales,INR,97069.61,,Approved,0,0
TX008980,2025-09-15,C002,CC107,PC207,Sales,Revenue,1035209.36,1008845.95,Partially Paid,Sales,INR,175720.01,466994.73,Approved,0,0
TX008973,2025-09-15,C002,CC101,PC207,Other,Expense,146752.37,108782.13,Paid,Finance,INR,14152.2,,Approved,0,0
TX008895,2025-09-15,C003,CC101,PC202,Salaries,Expense,468800.89,435776.47,Paid,Finance,INR,0.0,,Approved,0,0
TX009045,2025-09-16,C003,CC102,PC203,IT,Expense,565561.0,537894.5,Paid,IT,INR,97300.23,,Approved,0,0
TX008884,2025-09-16,C003,CC102,PC201,IT,Expense,275698.25,323985.27,Paid,IT,INR,51110.78,,Approved,0,0
TX009011,2025-09-17,C002,CC104,PC203,Sales,Revenue,998355.52,1469470.98,Pending,Sales,INR,180618.4,301926.99,Approved,0,1
TX008993,2025-09-17,C003,CC107,PC201,Procurement,Expense,883152.67,1033884.6,Overdue,Procurement,INR,156590.95,,Rejected,0,0
TX008942,2025-09-17,C002,CC104,PC206,Travel,Expense,101814.73,106619.65,Paid,Sales,INR,4973.06,,Approved,0,0
TX008898,2025-09-17,C003,CC112,PC205,Utilities,Expense,113832.81,134642.99,Paid,Operations,INR,13930.1,,Approved,0,0
TX008897,2025-09-17,C004,CC102,PC204,Procurement,Expense,1101467.31,1033939.73,Partially Paid,IT,INR,197573.75,,Approved,0,0
TX009035,2025-09-18,C001,CC114,PC203,Office Supplies,Expense,8291.97,7902.57,Paid,Administration,INR,1021.7,,Approved,0,0
TX009028,2025-09-18,C002,CC107,PC205,Logistics,Expense,538915.47,457369.7,Paid,Procurement,INR,96720.45,,Approved,0,0
TX008957,2025-09-18,C004,CC101,PC207,Salaries,Expense,680234.04,826044.02,Pending,Finance,INR,0.0,,Approved,0,0
TX008951,2025-09-18,C001,CC104,PC204,Sales,Revenue,206154.0,239053.11,Paid,Sales,INR,37657.58,53784.81,Approved,0,0
TX009055,2025-09-19,C003,CC111,PC201,Marketing,Expense,279526.11,259205.61,Paid,Sales,INR,49804.66,,Approved,0,0
TX009046,2025-09-19,C002,CC105,PC203,IT,Expense,101140.77,77355.17,Paid,Marketing,INR,17880.45,,Approved,0,0
TX008999,2025-09-19,C002,CC110,PC206,Sales,Revenue,553482.8,767259.4,Pending,Sales,INR,100117.51,171134.92,Approved,0,0
TX008933,2025-09-19,C001,CC105,PC206,Travel,Expense,108073.99,101898.74,Paid,Marketing,INR,5261.32,,Approved,0,0
TX008896,2025-09-19,C002,CC109,PC204,IT,Expense,419844.82,541979.84,Pending,Finance,INR,80987.78,,Approved,0,0
TX009032,2025-09-20,C001,CC104,PC206,Sales,Revenue,842967.58,718091.83,Paid,Sales,INR,157089.55,234009.17,Under Review,0,0
TX008992,2025-09-20,C003,CC105,PC202,IT,Expense,260193.46,243173.3,Paid,Marketing,INR,47123.17,,Approved,0,0
TX008988,2025-09-20,C005,CC101,PC205,IT,Expense,326730.19,343240.4,Paid,Finance,INR,57082.62,,Approved,0,0
TX008953,2025-09-20,C003,CC105,PC205,Travel,Expense,132313.31,118025.51,Paid,Marketing,INR,6852.5,,Approved,0,0
TX008947,2025-09-20,C003,CC111,PC205,Office Supplies,Expense,46905.08,39816.76,Partially Paid,Sales,INR,6089.86,,Rejected,0,0
TX008926,2025-09-20,C003,CC108,PC201,Other,Expense,55395.71,43107.16,Partially Paid,Administration,INR,5507.66,,Approved,0,0
TX008914,2025-09-20,C002,CC101,PC201,Other,Expense,200795.68,178887.79,Overdue,Finance,INR,20735.57,,Approved,0,0
TX009001,2025-09-21,C001,CC104,PC207,Sales,Revenue,1250019.6,1239866.57,Paid,Sales,INR,227845.85,190895.63,Approved,0,1
TX008983,2025-09-21,C003,CC101,PC206,Sales,Revenue,697878.88,801594.4,Overdue,Sales,INR,127439.1,233677.5,Pending,0,0
TX008977,2025-09-21,C001,CC102,PC206,Maintenance,Expense,123244.47,106702.14,Partially Paid,IT,INR,22488.37,,Approved,0,0
TX008935,2025-09-21,C002,CC112,PC206,Utilities,Expense,131871.42,117424.49,Paid,Operations,INR,16012.35,,Approved,0,0
TX008934,2025-09-21,C001,CC108,PC201,Utilities,Expense,56514.06,51262.37,Paid,Administration,INR,6954.84,,Approved,0,0
TX008909,2025-09-21,C001,CC104,PC204,Office Supplies,Expense,52808.21,60220.23,Partially Paid,Sales,INR,6410.25,,Rejected,0,0
TX009051,2025-09-22,C004,CC111,PC205,Sales,Revenue,873882.84,981284.2,Overdue,Sales,INR,0.0,300240.45,Approved,0,0
TX009023,2025-09-22,C002,CC105,PC203,IT,Expense,247122.96,312878.28,Paid,Marketing,INR,45003.26,,Approved,0,0
TX009021,2025-09-22,C003,CC105,PC204,Other,Expense,191707.77,193470.67,Pending,Marketing,INR,17800.19,,Approved,0,0
TX009016,2025-09-22,C003,CC109,PC204,Office Supplies,Expense,17998.12,17386.51,Paid,Finance,INR,2024.98,,Pending,0,0
TX009014,2025-09-22,C003,CC101,PC203,IT,Expense,52476.03,61552.49,Paid,Finance,INR,9563.57,,Approved,0,0
TX009006,2025-09-22,C002,CC114,PC207,Maintenance,Expense,119142.45,84601.26,Paid,Administration,INR,20582.56,,Approved,0,0
TX008995,2025-09-22,C003,CC106,PC206,Logistics,Expense,165145.56,163025.87,Paid,Operations,INR,28164.33,,Rejected,0,0
TX008970,2025-09-22,C002,CC105,PC202,Other,Expense,125479.96,130034.53,Paid,Marketing,INR,12088.53,,Approved,0,0
TX008959,2025-09-22,C001,CC107,PC205,Logistics,Expense,246057.34,213358.92,Paid,Procurement,INR,44290.82,,Approved,0,0
TX008913,2025-09-22,C005,CC108,PC202,Utilities,Expense,26913.19,26177.68,Paid,Administration,INR,3270.11,,Approved,0,0
TX008901,2025-09-22,C002,CC107,PC207,Logistics,Expense,200802.34,224803.56,Paid,Procurement,INR,37952.32,,Approved,0,0
TX008899,2025-09-22,C004,CC109,PC204,IT,Expense,115144.43,101644.49,Paid,Finance,INR,20702.91,,Under Review,0,0
TX009083,2025-09-23,C002,CC107,PC201,Office Supplies,Expense,19492.78,18944.1,Paid,Procurement,INR,2378.8,,Approved,0,0
TX009078,2025-09-23,C001,CC104,PC203,Other,Expense,256359.09,234254.91,Partially Paid,Sales,INR,0.0,,Approved,0,0
TX009065,2025-09-23,C003,CC104,PC206,Other,Expense,154830.38,123264.77,Paid,Sales,INR,14778.06,,Approved,0,0
TX009064,2025-09-23,C003,CC101,PC202,IT,Expense,347637.41,338306.81,Partially Paid,Finance,INR,63004.41,,Approved,0,0
TX009062,2025-09-23,C003,CC111,PC206,Other,Expense,170190.81,200737.81,Paid,Sales,INR,16636.43,,Approved,0,0
TX009037,2025-09-23,C002,CC104,PC205,Office Supplies,Expense,93691.3,105591.78,Overdue,Sales,INR,10838.57,,Approved,0,0
TX008952,2025-09-23,C004,CC107,PC201,Office Supplies,Expense,34344.84,35128.5,Paid,Procurement,INR,4060.34,,Approved,0,0
TX008903,2025-09-23,C003,CC103,PC202,Travel,Expense,81091.69,69282.45,Paid,HR,INR,4236.45,,Approved,0,0
TX009071,2025-09-24,C001,CC107,PC203,Office Supplies,Expense,46345.77,48218.4,Partially Paid,Procurement,INR,5597.88,,Pending,0,0
TX009047,2025-09-24,C001,CC104,PC202,Sales,Revenue,853994.42,842216.99,Paid,Sales,INR,157426.98,239409.7,Approved,0,0
TX008954,2025-09-24,C001,CC104,PC202,Sales,Revenue,420636.98,482472.6,Pending,Sales,INR,76334.15,125127.77,Approved,0,0
TX008929,2025-09-24,C002,CC111,PC207,Marketing,Expense,358119.7,429902.03,Paid,Sales,INR,63826.4,,Pending,0,0
TX008905,2025-09-24,C004,CC104,PC202,Travel,Expense,99350.07,99287.52,Paid,Sales,INR,5177.45,,Pending,0,0
TX009026,2025-09-25,C005,CC104,PC202,Sales,Revenue,1216335.23,1003993.87,Pending,Sales,INR,225534.3,501566.44,Approved,0,1
TX008906,2025-09-25,C001,CC108,PC207,Maintenance,Expense,144347.9,98770.41,Paid,Administration,INR,28325.92,,Approved,0,0
TX008887,2025-09-25,C001,CC111,PC203,Sales,Revenue,1230223.75,1262664.44,Pending,Sales,INR,235263.45,621907.67,Approved,0,0
TX009054,2025-09-26,C001,CC113,PC201,IT,Expense,77918.75,89985.45,Paid,Marketing,INR,13985.58,,Approved,0,0
TX009027,2025-09-26,C001,CC105,PC201,Marketing,Expense,657824.52,740645.5,Partially Paid,Marketing,INR,116705.02,,Approved,0,0
TX009018,2025-09-26,C001,CC111,PC204,Marketing,Expense,366568.23,371484.13,Paid,Sales,INR,66302.71,,Approved,0,0
TX008996,2025-09-26,C001,CC114,PC201,Office Supplies,Expense,17687.15,16960.04,Pending,Administration,INR,2014.98,,Approved,0,0
TX008950,2025-09-26,C003,CC108,PC207,Utilities,Expense,89837.26,105227.05,Overdue,Administration,INR,10715.37,,Approved,0,0
TX008946,2025-09-26,C005,CC111,PC206,Sales,Revenue,391127.93,479228.96,Paid,Sales,INR,70951.92,124851.01,Approved,0,0
TX008907,2025-09-26,C002,CC101,PC205,Office Supplies,Expense,36427.47,33527.17,Pending,Finance,INR,0.0,,Approved,0,0
TX009036,2025-09-27,C001,CC107,PC205,Maintenance,Expense,111029.49,143995.24,Pending,Procurement,INR,19978.16,,Approved,0,0
TX009005,2025-09-27,C002,CC101,PC207,Sales,Revenue,579175.13,563948.04,Paid,Sales,INR,109407.56,150811.59,Approved,0,0
TX008998,2025-09-27,C002,CC106,PC203,Procurement,Expense,560139.63,644591.9,Paid,Operations,INR,102433.55,,Approved,0,0
TX008948,2025-09-27,C001,CC104,PC203,Marketing,Expense,744722.04,779408.24,Paid,Sales,INR,130377.05,,Approved,0,0
TX008927,2025-09-27,C001,CC104,PC204,Sales,Revenue,1276457.35,1406700.01,Paid,Sales,INR,226805.8,143220.21,Approved,0,0
TX008883,2025-09-27,C002,CC111,PC207,Sales,Revenue,335215.24,409319.66,Pending,Sales,INR,62192.04,91130.59,Approved,0,0
TX009048,2025-09-28,C002,CC110,PC201,Procurement,Expense,640687.13,596927.46,Paid,IT,INR,115693.8,,Rejected,0,0
TX009008,2025-09-28,C002,CC105,PC205,Other,Expense,141490.11,179743.95,Paid,Marketing,INR,13976.49,,Approved,0,0
TX008960,2025-09-28,C001,CC110,PC207,Maintenance,Expense,107687.81,90490.33,Paid,IT,INR,18882.57,,Approved,0,0
TX008949,2025-09-28,C001,CC102,PC207,Procurement,Expense,786923.81,973134.28,Paid,IT,INR,141145.01,,Pending,0,0
TX009077,2025-09-29,C002,CC109,PC201,IT,Expense,230868.34,285213.63,Paid,Finance,INR,42956.8,,Approved,0,0
TX009031,2025-09-29,C002,CC111,PC202,Office Supplies,Expense,53809.34,55574.35,Overdue,Sales,INR,6458.93,,Pending,0,0
TX009013,2025-09-29,C001,CC110,PC201,Office Supplies,Expense,6691.82,7214.68,Paid,IT,INR,837.03,,Approved,0,0
TX009002,2025-09-29,C001,CC102,PC206,Maintenance,Expense,156637.37,189782.62,Paid,IT,INR,28589.53,,Approved,0,0
TX008990,2025-09-29,C002,CC113,PC207,Marketing,Expense,1005114.71,149148.71,Paid,Marketing,INR,47822.05,,Approved,1,1
TX008969,2025-09-29,C004,CC106,PC204,Maintenance,Expense,193092.05,212683.91,Overdue,Operations,INR,34406.58,,Pending,0,0
TX008941,2025-09-29,C005,CC106,PC204,Procurement,Expense,1029324.6,1304734.5,Paid,Operations,INR,187217.68,,Approved,0,0
TX009057,2025-09-30,C003,CC112,PC205,Maintenance,Expense,234539.25,211572.85,Paid,Operations,INR,44125.67,,Approved,0,0
TX009010,2025-09-30,C002,CC106,PC206,Maintenance,Expense,244267.55,297441.64,Paid,Operations,INR,45191.26,,Approved,0,0
TX009009,2025-09-30,C001,CC110,PC206,Procurement,Expense,873832.26,952224.12,Pending,IT,INR,160079.64,,Pending,0,0
TX008987,2025-09-30,C002,CC114,PC204,Utilities,Expense,10151.99,9787.58,Partially Paid,Administration,INR,1207.97,,Rejected,0,0
TX008962,2025-09-30,C001,CC106,PC206,Logistics,Expense,482436.5,427670.03,Partially Paid,Operations,INR,88183.17,,Approved,0,0
TX009255,2025-10-01,C002,CC108,PC202,Maintenance,Expense,32303.61,40445.2,Paid,Administration,INR,5797.4,,Approved,0,0
TX009245,2025-10-01,C005,CC108,PC204,Other,Expense,65529.54,62411.65,Paid,Administration,INR,6625.77,,Approved,0,0
TX009237,2025-10-01,C003,CC105,PC201,Marketing,Expense,197939.7,180810.87,Paid,Marketing,INR,35647.27,,Approved,0,0
TX009179,2025-10-01,C003,CC101,PC201,Office Supplies,Expense,55253.76,60163.16,Paid,Finance,INR,6665.21,,Approved,0,0
TX009162,2025-10-01,C001,CC103,PC202,Other,Expense,116380.57,127990.4,Paid,HR,INR,11861.06,,Approved,0,0
TX009154,2025-10-01,C004,CC112,PC204,Logistics,Expense,327612.72,389003.55,Paid,Operations,INR,61639.95,,Approved,0,0
TX009120,2025-10-01,C001,CC106,PC203,Maintenance,Expense,251313.51,203251.76,Paid,Operations,INR,45871.04,,Approved,0,0
TX009243,2025-10-02,C004,CC111,PC204,Sales,Revenue,81369.85,109564.59,Partially Paid,Sales,INR,14510.01,27316.49,Approved,0,0
TX009204,2025-10-02,C004,CC109,PC207,IT,Expense,261131.39,302384.42,Overdue,Finance,INR,44013.09,,Approved,0,0
TX009198,2025-10-02,C002,CC107,PC201,Maintenance,Expense,52291.84,52690.99,Partially Paid,Procurement,INR,9358.69,,Approved,0,0
TX009183,2025-10-02,C002,CC103,PC201,Travel,Expense,98729.41,111714.5,Paid,HR,INR,4840.64,,Approved,0,0
TX009160,2025-10-02,C002,CC114,PC207,Utilities,Expense,50624.22,58597.36,Overdue,Administration,INR,6118.07,,Approved,0,0
TX009118,2025-10-02,C001,CC104,PC206,Other,Expense,195307.3,171867.37,Paid,Sales,INR,19603.91,,Approved,0,0
TX009092,2025-10-02,C002,CC110,PC205,Office Supplies,Expense,22596.02,22545.55,Partially Paid,IT,INR,2811.85,,Approved,0,0
TX009090,2025-10-02,C002,CC111,PC204,Other,Expense,178572.21,200390.52,Paid,Sales,INR,18577.01,,Approved,0,0
TX009084,2025-10-02,C002,CC114,PC207,Maintenance,Expense,50893.0,42526.24,Paid,Administration,INR,9204.43,,Approved,0,0
TX009263,2025-10-03,C002,CC103,PC207,Travel,Expense,72714.35,81451.25,Paid,HR,INR,3770.46,,Rejected,0,0
TX009232,2025-10-03,C004,CC110,PC201,Maintenance,Expense,226005.14,193198.89,Paid,IT,INR,0.0,,Approved,0,0
